Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Paraguay,PRY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,96.58179,96.44039,96.299,97.12,97.941,98.762,99.583,100.404,99.0844,97.76479,96.44519,95.12559,93.806,94.185,94.564,94.94299,95.32199,95.701,96.2208,96.7406,97.2604,97.7802,98.3,96.9606,95.6212,94.2818,92.9424,91.603,91.7632,91.9234,92.0836,92.2438,92.404,92.3036,92.20319,92.10279,92.00239,91.902,89.982,88.062,86.14201,84.22201,82.302,80.302,78.302,76.302,74.302,72.302,71.2342,70.1664,69.09859,68.03079,66.963,66.0312,
Pacific island small states,PSS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,91.77897199,90.46635364,89.21671843,85.6331468,81.97175098,78.22607584,74.42640337,70.62220655,70.76861797,70.90868109,71.03326768,71.12502544,71.17984395,70.81216963,70.50774548,70.26678213,70.07949785,69.9247942,68.93030455,67.91298524,66.86520411,65.77642471,64.66568331,64.38474236,64.16760646,64.04117734,64.01408656,64.05203511,63.74724676,63.37185069,62.88684508,62.30184579,61.64343254,59.75241884,57.75820421,55.67929792,53.52546559,51.31363669,50.35162902,49.42317745,48.55031766,47.74931242,47.01286253,47.14840078,47.2329535,47.23761648,47.16218808,47.03855189,46.26638244,45.51101038,44.79264741,44.11272797,43.45920863,42.92148957,
French Polynesia,PYF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,111.0902,109.4146,107.739,106.7916,105.8442,104.8968,103.9494,103.002,101.6488,100.2956,98.9424,97.5892,96.236,93.7456,91.2552,88.76479,86.27439,83.784,82.1436,80.5032,78.86279,77.22239,75.582,74.9072,74.23241,73.55761,72.88281,72.208,69.1482,66.0884,63.0286,59.9688,56.909,55.3594,53.8098,52.2602,50.71061,49.161,48.569,47.977,47.385,46.793,46.201,45.253,44.305,43.35699,42.40899,41.461,40.806,40.151,39.496,38.841,38.186,37.7716,
Qatar,QAT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,91.35,91.35,91.35,91.35,91.35,91.35,91.35,91.35,90.8126,90.2752,89.7378,89.2004,88.663,86.9434,85.2238,83.5042,81.78461,80.065,78.3456,76.6262,74.9068,73.1874,71.468,68.7216,65.9752,63.22881,60.48241,57.736,54.9902,52.2444,49.4986,46.7528,44.007,39.7622,35.5174,31.2726,27.0278,22.783,22.0234,21.2638,20.5042,19.7446,18.985,18.21,17.435,16.66,15.885,15.11,13.9924,12.8748,11.7572,10.6396,9.522,9.0394,
Romania,ROU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,46.6522,44.5346,42.417,48.3932,54.3694,60.3456,66.3218,72.298,69.7944,67.2908,64.7872,62.2836,59.78,60.4666,61.1532,61.8398,62.5264,63.213,62.6476,62.0822,61.5168,60.9514,60.386,60.3728,60.3596,60.3464,60.3332,60.32,57.4756,54.6312,51.7868,48.94241,46.098,44.3664,42.6348,40.9032,39.1716,37.44,35.9322,34.4244,32.9166,31.4088,29.901,30.0978,30.2946,30.4914,30.6882,30.885,30.899,30.913,30.927,30.941,30.955,30.895,
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.8518,28.1344,28.417,28.0364,27.6558,27.2752,26.8946,26.514,27.6366,28.7592,29.8818,31.0044,32.127,33.626,35.125,36.624,38.123,39.622,40.7534,41.8848,43.0162,44.1476,45.279,46.0596,46.8402,47.6208,48.40141,49.182,49.71,50.238,50.766,51.294,51.822,48.4678,45.1136,41.7594,38.4052,35.051,33.5634,32.0758,30.5882,29.1006,27.613,27.9486,28.2842,28.6198,28.9554,29.291,28.5782,27.8654,27.1526,26.4398,25.727,25.515,
Rwanda,RWA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,74.1108,74.2014,74.292,74.292,74.292,74.292,74.292,74.292,74.4442,74.5964,74.7486,74.90079,75.053,75.3212,75.5894,75.8576,76.12581,76.394,76.2908,76.1876,76.0844,75.98119,75.878,75.0792,74.2804,73.48161,72.68281,71.884,69.252,66.62,63.988,61.356,58.724,58.0132,57.3024,56.5916,55.8808,55.17,53.0736,50.9772,48.8808,46.7844,44.688,44.301,43.914,43.527,43.14,42.753,40.9256,39.0982,37.2708,35.4434,33.616,32.3072,
South Asia,SAS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,126.1194307,125.5700573,124.9699794,124.9052322,124.803459,124.6923567,124.5854713,124.4853571,124.1573879,123.7809105,123.3400993,122.8305122,122.2689046,121.8573304,121.5344544,121.3375788,121.2757548,121.3103491,121.1121864,120.8803026,120.574989,120.2043943,119.7503696,119.2414877,118.7252328,118.2133496,117.7073787,117.2075882,115.1080721,113.0115773,110.9217876,108.8360485,106.7646962,103.6581339,100.5402321,97.40282351,94.24449816,91.06389587,87.59277121,84.11082274,80.63520113,77.168089,73.68203662,69.66480931,65.66097054,61.67446331,57.70420702,53.74917907,50.73923574,47.73743022,44.74163939,41.74861361,38.76471765,38.25741313,
Saudi Arabia,SAU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,124.1404,124.4222,124.704,124.704,124.704,124.704,124.704,124.704,124.845,124.986,125.127,125.268,125.409,125.3402,125.2714,125.2026,125.1338,125.065,123.6648,122.2646,120.8644,119.4642,118.064,111.3816,104.6992,98.01679,91.33439,84.652,79.4696,74.28719,69.10479,63.92239,58.74,54.4496,50.1592,45.8688,41.5784,37.288,33.9526,30.6172,27.2818,23.9464,20.611,18.7988,16.9866,15.1744,13.3622,11.55,11.2842,11.0184,10.7526,10.4868,10.221,10.032,
Sudan,SDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,147.4322,147.8716,148.311,148.7988,149.2866,149.7744,150.2622,150.75,150.9214,151.0928,151.2642,151.4356,151.607,146.881,142.155,137.429,132.703,127.977,124.857,121.737,118.617,115.497,112.377,110.2054,108.0338,105.8622,103.6906,101.519,102.8248,104.1306,105.4364,106.7422,108.048,108.5328,109.0176,109.5024,109.9872,110.472,112.1538,113.8356,115.5174,117.1992,118.881,116.4282,113.9754,111.5226,109.0698,106.617,102.0868,97.5566,93.02641,88.49621,83.966,80.3134,
Senegal,SEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,193.513,193.857,194.201,193.7308,193.2606,192.7904,192.3202,191.85,191.2184,190.5868,189.9552,189.3236,188.692,187.35,186.008,184.666,183.324,181.982,178.9926,176.0032,173.0138,170.0244,167.035,162.991,158.947,154.903,150.859,146.815,142.651,138.487,134.323,130.159,125.995,123.1298,120.2646,117.3994,114.5342,111.669,110.1698,108.6706,107.1714,105.6722,104.173,102.9588,101.7446,100.5304,99.31619,98.102,97.3624,96.6228,95.88319,95.14359,94.404,91.8982,
Singapore,SGP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,56.9976,49.9978,42.998,40.799,38.6,36.401,34.202,32.003,30.6018,29.2006,27.7994,26.3982,24.997,22.3976,19.7982,17.1988,14.5994,12,11.8022,11.6044,11.4066,11.2088,11.011,10.3988,9.7866,9.1744,8.562201,7.95,7.9378,7.9256,7.9134,7.9012,7.889,7.7994,7.7098,7.6202,7.5306,7.441,7.461,7.481,7.501,7.521,7.541,7.225,6.909,6.593,6.277,5.961,5.9778,5.9946,6.0114,6.0282,6.045,5.9438,
Solomon Islands,SLB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,52.416,52.416,52.416,52.6436,52.8712,53.0988,53.3264,53.554,71.3386,89.1232,106.9078,124.6924,142.477,139.9178,137.3586,134.7994,132.2402,129.681,125.8006,121.9202,118.0398,114.1594,110.279,108.002,105.725,103.448,101.171,98.894,96.0674,93.2408,90.4142,87.5876,84.761,82.0334,79.3058,76.5782,73.8506,71.123,70.921,70.71899,70.51699,70.31499,70.113,70.1564,70.19981,70.24321,70.28661,70.33,69.2356,68.1412,67.04681,65.95241,64.858,63.9224,
Sierra Leone,SLE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,177.4086,179.0258,180.643,182.7264,184.8098,186.8932,188.9766,191.06,190.9026,190.7452,190.5878,190.4304,190.273,188.7156,187.1582,185.6008,184.0434,182.486,179.4138,176.3416,173.2694,170.1972,167.125,163.356,159.587,155.818,152.049,148.28,145.107,141.934,138.761,135.588,132.415,131.5534,130.6918,129.8302,128.9686,128.107,127.912,127.717,127.522,127.327,127.132,125.4988,123.8656,122.2324,120.5992,118.966,115.3098,111.6536,107.9974,104.3412,100.685,97.6062,
El Salvador,SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,162.1512,162.9336,163.716,162.1126,160.5092,158.9058,157.3024,155.699,154.721,153.743,152.765,151.787,150.809,150.8092,150.8094,150.8096,150.8098,150.81,149.3304,147.8508,146.3712,144.8916,143.412,140.4526,137.4932,134.5338,131.5744,128.615,126.335,124.055,121.775,119.495,117.215,116.0718,114.9286,113.7854,112.6422,111.499,107.5824,103.6658,99.74919,95.83259,91.916,90.0764,88.2368,86.3972,84.5576,82.718,81.3702,80.0224,78.6746,77.3268,75.979,74.8456,
San Marino,SMR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,55.389,55.389,55.389,55.389,55.389,55.389,55.389,55.389,55.1598,54.9306,54.7014,54.47221,54.243,54.0902,53.9374,53.7846,53.63179,53.479,53.5876,53.6962,53.8048,53.9134,54.022,58.5668,63.1116,67.6564,72.2012,76.746,81.7428,86.7396,91.7364,96.73321,101.73,106.6984,111.6668,116.6352,121.6036,126.572,126.6378,126.7036,126.7694,126.8352,126.901,126.9516,127.0022,127.0528,127.1034,127.154,123.7978,120.4416,117.0854,113.7292,110.373,107.13,
Serbia,SRB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,50.0396,49.3578,48.676,48.1456,47.6152,47.0848,46.5544,46.024,45.7588,45.4936,45.2284,44.9632,44.698,44.736,44.774,44.812,44.84999,44.888,44.6986,44.5092,44.3198,44.1304,43.941,43.6,43.259,42.918,42.577,42.236,41.2132,40.1904,39.1676,38.1448,37.122,35.2924,33.4628,31.6332,29.8036,27.974,27.0322,26.0904,25.1486,24.2068,23.265,22.4748,21.6846,20.8944,20.1042,19.314,18.8256,18.3372,17.8488,17.3604,16.872,16.5184,
Sub-Saharan Africa (developing only),SSA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,150.2552347,150.2319522,150.219962,149.8751662,149.5444165,149.2277182,148.920999,148.6216883,148.875142,149.149915,149.4448751,149.7498873,150.0685957,149.9916065,149.9193134,149.846234,149.7682787,149.6853305,148.958769,148.2253547,147.4885323,146.7525098,146.0161358,144.7902542,143.5492622,142.2899533,141.0069538,139.7035608,138.5769776,137.4689367,136.3893795,135.3364109,134.3017901,133.4938681,132.6547006,131.7665387,130.8214245,129.8327189,128.8106525,127.7830646,126.7822648,125.8387874,124.9605467,123.3201974,121.709398,120.1183464,118.546629,116.9900503,115.2627856,113.5167541,111.7414533,109.9328033,108.0972973,106.0100675,
South Sudan,SSD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,144.022,144.236,144.45,144.878,145.306,145.734,146.162,146.59,146.7764,146.9628,147.1492,147.3356,147.522,147.2754,147.0288,146.7822,146.5356,146.289,145.4112,144.5334,143.6556,142.7778,141.9,141.7688,141.6376,141.5064,141.3752,141.244,140.207,139.17,138.133,137.096,136.059,134.4052,132.7514,131.0976,129.4438,127.79,125.8884,123.9868,122.0852,120.1836,118.282,113.6958,109.1096,104.5234,99.93721,95.351,91.338,87.325,83.312,79.299,75.286,71.9886,
Sub-Saharan Africa (all income levels),SSF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,150.2306467,150.2079277,150.196554,149.8530795,149.5234525,149.2076421,148.9015591,148.6027336,148.8556875,149.1301643,149.4251653,149.7306107,150.0500453,149.9741655,149.9028476,149.8304727,149.752956,149.6702472,148.9445988,148.2119643,147.4758453,146.7404511,146.0046906,144.7799123,143.5402637,142.2825201,141.0012118,139.6994986,138.5740114,137.4669314,136.3881832,135.3358935,134.3018462,133.4942645,132.6554264,131.7676219,130.8229314,129.8347385,128.8127983,127.7853584,126.7846961,125.8413223,124.9631372,123.3232562,121.7129085,120.1222778,118.5509354,116.9946839,115.2671701,113.5208873,111.7453536,109.9364954,108.1007999,106.0135104,
Small states,SST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,129.1465207,128.9927456,128.9230612,127.6746651,126.2542533,124.5613528,122.5221277,120.2030316,118.7613517,117.7321213,117.1689197,116.9929432,117.0015003,116.0235309,114.8955786,113.5295899,111.9237093,110.1722996,108.5372819,107.0428304,105.7750692,104.7313583,103.8558665,102.8591647,101.8353511,100.7390862,99.57657139,98.38574301,97.1937039,95.96071959,94.66363552,93.26399812,91.74760238,90.15564712,88.51954204,86.89744303,85.30051425,83.72224676,82.51465221,81.2749302,80.00903103,78.72615566,77.43329349,76.49194898,75.54428651,74.59313064,73.63590548,72.67749033,71.25358547,69.82967626,68.40859438,66.97731945,65.55915625,64.03160801,
Sao Tome and Principe,STP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,131.46,131.88,132.3,132.72,133.14,133.56,133.98,134.4,134.8852,135.3704,135.8556,136.3408,136.826,136.7398,136.6536,136.5674,136.4812,136.395,135.3122,134.2294,133.1466,132.0638,130.981,128.5514,126.1218,123.6922,121.2626,118.833,116.7522,114.6714,112.5906,110.5098,108.429,105.6598,102.8906,100.1214,97.35219,94.583,92.668,90.753,88.838,86.923,85.008,83.2788,81.5496,79.8204,78.09119,76.362,74.115,71.868,69.62099,67.37399,65.127,63.1806,
Suriname,SUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,144.32,144.32,144.32,141.614,138.908,136.202,133.496,130.79,127.9036,125.0172,122.1308,119.2444,116.358,111.5796,106.8012,102.0228,97.24441,92.466,90.2528,88.0396,85.82639,83.61319,81.4,77.12,72.84,68.56001,64.28001,60,57.9216,55.8432,53.7648,51.6864,49.608,49.856,50.104,50.352,50.6,50.848,49.7226,48.5972,47.4718,46.3464,45.221,44.0854,42.9498,41.8142,40.6786,39.543,38.674,37.805,36.936,36.067,35.198,34.4302,
Slovak Republic,SVK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,49.6362,49.29959,48.963,47.6776,46.3922,45.1068,43.8214,42.536,42.3,42.064,41.828,41.592,41.356,42.588,43.82,45.052,46.284,47.516,47.7282,47.9404,48.1526,48.3648,48.577,49.065,49.553,50.041,50.529,51.017,49.8858,48.7546,47.6234,46.4922,45.361,41.7654,38.1698,34.5742,30.9786,27.383,26.0424,24.7018,23.3612,22.0206,20.68,20.6778,20.6756,20.6734,20.6712,20.669,19.7096,18.7502,17.7908,16.8314,15.872,15.483,
Slovenia,SVN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,52.6818,52.6594,52.637,52.5874,52.5378,52.4882,52.4386,52.389,51.8714,51.3538,50.8362,50.3186,49.801,49.63,49.459,49.288,49.117,48.946,47.5738,46.2016,44.8294,43.4572,42.085,38.899,35.713,32.527,29.341,26.155,23.4578,20.7606,18.0634,15.3662,12.669,11.5302,10.3914,9.252601,8.113801,6.975,6.542,6.109,5.676,5.243,4.81,4.8014,4.7928,4.7842,4.775599,4.767,3.937,3.107,2.277,1.447,0.617,0.6222,
Sweden,SWE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,39.6544,40.5022,41.35,41.7022,42.0544,42.4066,42.7588,43.111,40.9944,38.8778,36.7612,34.6446,32.528,30.2586,27.9892,25.7198,23.4504,21.181,19.4848,17.7886,16.0924,14.3962,12.7,12.5138,12.3276,12.1414,11.9552,11.769,11.6892,11.6094,11.5296,11.4498,11.37,10.539,9.707999,8.876999,8.045999,7.215,7.0502,6.8854,6.7206,6.555799,6.391,6.3152,6.2394,6.1636,6.0878,6.012,6.1152,6.2184,6.3216,6.4248,6.528,6.2616,
Swaziland,SWZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,131.3118,133.1494,134.987,136.8622,138.7374,140.6126,142.4878,144.363,145.591,146.819,148.047,149.275,150.503,150.647,150.791,150.935,151.079,151.223,150.7924,150.3618,149.9312,149.5006,149.07,147.6104,146.1508,144.6912,143.2316,141.772,138.3762,134.9804,131.5846,128.1888,124.793,121.711,118.629,115.547,112.465,109.383,107.9878,106.5926,105.1974,103.8022,102.407,99.5224,96.6378,93.7532,90.86861,87.984,84.7844,81.5848,78.3852,75.1856,71.986,69.4122,
Sint Maarten (Dutch part),SXM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,145.3704,148.5742,151.778,153.57,155.362,157.154,158.946,160.738,157.816,154.894,151.972,149.05,146.128,140.0878,134.0476,128.0074,121.9672,115.927,109.5956,103.2642,96.9328,90.6014,84.27,80.9316,77.5932,74.2548,70.9164,67.578,67.6818,67.7856,67.8894,67.99319,68.097,66.0594,64.0218,61.9842,59.9466,57.909,57.9072,57.9054,57.9036,57.9018,57.9,58.3022,58.7044,59.1066,59.5088,59.911,59.1798,58.4486,57.7174,56.98619,56.255,55.6188,
Syrian Arab Republic,SYR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,117.138,117.649,118.16,118.0696,117.9792,117.8888,117.7984,117.708,117.7268,117.7456,117.7644,117.7832,117.802,117.1042,116.4064,115.7086,115.0108,114.313,111.6108,108.9086,106.2064,103.5042,100.802,97.0696,93.3372,89.6048,85.87241,82.14,79.296,76.452,73.60799,70.76399,67.92,67.1456,66.3712,65.5968,64.8224,64.048,61.9782,59.9084,57.8386,55.7688,53.699,51.87,50.041,48.212,46.383,44.554,43.9634,43.3728,42.7822,42.1916,41.601,40.9036,
Turks and Caicos Islands,TCA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,196.564,197.192,197.82,198.448,199.076,199.704,200.332,200.96,202.6618,204.3636,206.0654,207.7672,209.469,210.744,212.019,213.294,214.569,215.844,216.2764,216.7088,217.1412,217.5736,218.006,218.023,218.04,218.057,218.074,218.091,218.0916,218.0922,218.0928,218.0934,218.094,217.7618,217.4296,217.0974,216.7652,216.433,215.092,213.751,212.41,211.069,209.728,204.1582,198.5884,193.0186,187.4488,181.879,175.9062,169.9334,163.9606,157.9878,152.015,146.5688,
Togo,TGO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,151.1482,150.1406,149.133,148.4528,147.7726,147.0924,146.4122,145.732,145.5848,145.4376,145.2904,145.1432,144.996,144.836,144.676,144.516,144.356,144.196,143.0422,141.8884,140.7346,139.5808,138.427,136.169,133.911,131.653,129.395,127.137,123.6298,120.1226,116.6154,113.1082,109.601,106.8344,104.0678,101.3012,98.53459,95.768,94.7556,93.7432,92.7308,91.71841,90.706,90.584,90.462,90.34,90.21799,90.096,90.3804,90.6648,90.9492,91.2336,91.518,88.9272,
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,60.35061,60.35181,60.353,60.6068,60.8606,61.1144,61.3682,61.622,61.4022,61.1824,60.9626,60.7428,60.523,60.417,60.311,60.205,60.099,59.993,59.5364,59.0798,58.6232,58.1666,57.71,56.816,55.922,55.028,54.134,53.24,52.637,52.034,51.431,50.828,50.225,49.3276,48.4302,47.5328,46.6354,45.738,44.972,44.206,43.44,42.674,41.908,41.6464,41.3848,41.1232,40.8616,40.6,40.6808,40.7616,40.8424,40.9232,41.004,40.0002,
Tajikistan,TJK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,63.5492,62.2006,60.852,60.913,60.974,61.035,61.096,61.157,61.831,62.505,63.179,63.853,64.527,63.4556,62.3842,61.3128,60.2414,59.17,58.6214,58.0728,57.5242,56.9756,56.427,56.4228,56.4186,56.4144,56.4102,56.406,56.5994,56.7928,56.9862,57.1796,57.373,55.9474,54.5218,53.0962,51.6706,50.245,48.3662,46.4874,44.6086,42.7298,40.851,41.6408,42.4306,43.2204,44.0102,44.8,44.4024,44.0048,43.6072,43.20961,42.812,41.49,
Turkmenistan,TKM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,42.8782,42.2416,41.605,40.0152,38.4254,36.8356,35.2458,33.656,32.8248,31.9936,31.1624,30.3312,29.5,28.3298,27.1596,25.9894,24.8192,23.649,23.1478,22.6466,22.1454,21.6442,21.143,21.3678,21.5926,21.8174,22.0422,22.267,23.0978,23.9286,24.7594,25.5902,26.421,26.2236,26.0262,25.8288,25.6314,25.434,25.2312,25.0284,24.8256,24.6228,24.42,23.7132,23.0064,22.2996,21.5928,20.886,20.3088,19.7316,19.1544,18.5772,18,17.4972,
Timor-Leste,TLS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.5528,66.59039,66.628,66.1782,65.7284,65.2786,64.8288,64.379,63.0802,61.7814,60.4826,59.1838,57.885,55.3124,52.7398,50.1672,47.5946,45.022,47.2914,49.5608,51.8302,54.09961,56.369,55.9904,55.6118,55.2332,54.8546,54.476,55.4716,56.4672,57.4628,58.4584,59.454,61.9486,64.4432,66.9378,69.4324,71.927,71.56,71.193,70.826,70.45901,70.092,69.2354,68.3788,67.5222,66.6656,65.809,63.0882,60.3674,57.6466,54.9258,52.205,49.7998,
Tonga,TON,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,59.1156,56.3268,53.538,51.6938,49.8496,48.0054,46.1612,44.317,41.6752,39.0334,36.3916,33.7498,31.108,31.009,30.91,30.811,30.712,30.613,30.514,30.415,30.316,30.217,30.118,29.1944,28.2708,27.3472,26.4236,25.5,25.506,25.512,25.518,25.524,25.53,24.9246,24.3192,23.7138,23.1084,22.503,22.2556,22.0082,21.7608,21.5134,21.266,21.473,21.68,21.887,22.094,22.301,21.4628,20.6246,19.7864,18.9482,18.11,17.4142,
Trinidad and Tobago,TTO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,141.9462,140.1306,138.315,131.2854,124.2558,117.2262,110.1966,103.167,100.965,98.76299,96.56099,94.35899,92.157,90.7978,89.4386,88.0794,86.7202,85.361,85.3316,85.30219,85.27279,85.24339,85.214,82.5922,79.9704,77.34859,74.72679,72.105,68.898,65.691,62.484,59.277,56.07,53.7158,51.3616,49.0074,46.65321,44.299,43.1252,41.9514,40.7776,39.60379,38.43,38.3616,38.2932,38.2248,38.15639,38.088,37.4314,36.7748,36.1182,35.4616,34.805,34.1452,
Tunisia,TUN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.8284,48.1902,48.552,48.1196,47.6872,47.2548,46.8224,46.39,45.3292,44.2684,43.2076,42.1468,41.086,40.6072,40.1284,39.6496,39.1708,38.692,37.6448,36.5976,35.5504,34.5032,33.456,31.5336,29.6112,27.6888,25.7664,23.844,22.7002,21.5564,20.4126,19.2688,18.125,16.1868,14.2486,12.3104,10.3722,8.434,8.0516,7.6692,7.2868,6.9044,6.522,6.359,6.196,6.033,5.87,5.707,5.486,5.265,5.044,4.822999,4.602,4.3708,
Turkey,TUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,132.651,131.418,130.185,128.495,126.805,125.115,123.425,121.735,120.0284,118.3218,116.6152,114.9086,113.202,110.2704,107.3388,104.4072,101.4756,98.544,96.0916,93.6392,91.1868,88.7344,86.282,83.2458,80.20959,77.17339,74.13719,71.101,69.0474,66.9938,64.94021,62.88661,60.833,59.1522,57.4714,55.7906,54.10979,52.429,50.8946,49.3602,47.8258,46.2914,44.757,43.6716,42.5862,41.5008,40.4154,39.33,37.6486,35.9672,34.2858,32.6044,30.923,29.413,
Tuvalu,TUV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,156.5452,156.5406,156.536,156.49,156.444,156.398,156.352,156.306,156.1218,155.9376,155.7534,155.5692,155.385,155.293,155.201,155.109,155.017,154.925,154.0962,153.2674,152.4386,151.6098,150.781,149.9062,149.0314,148.1566,147.2818,146.407,145.0282,143.6494,142.2706,140.8918,139.513,138.2674,137.0218,135.7762,134.5306,133.285,133.0262,132.7674,132.5086,132.2498,131.991,131.6802,131.3694,131.0586,130.7478,130.437,128.8914,127.3458,125.8002,124.2546,122.709,121.203,
Uganda,UGA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,179.456,179.968,180.48,180.8384,181.1968,181.5552,181.9136,182.272,182.1696,182.0672,181.9648,181.8624,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,181.76,182.4984,183.2368,183.9752,184.7136,185.452,188.6208,191.7896,194.9584,198.1272,201.296,199.2398,197.1836,195.1274,193.0712,191.015,187.3194,183.6238,179.9282,176.2326,172.537,168.0156,163.4942,158.9728,154.4514,149.93,145.2736,140.6172,135.9608,131.3044,126.648,122.3448,
Ukraine,UKR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,29.514,29.029,28.544,29.1688,29.7936,30.4184,31.0432,31.668,33.1728,34.6776,36.1824,37.68719,39.192,40.4424,41.6928,42.9432,44.1936,45.444,47.4534,49.4628,51.4722,53.4816,55.491,57.556,59.621,61.686,63.751,65.816,64.358,62.9,61.442,59.984,58.526,55.4204,52.3148,49.2092,46.1036,42.998,40.2926,37.5872,34.8818,32.1764,29.471,29.734,29.997,30.26,30.523,30.786,29.763,28.74,27.717,26.694,25.671,24.6754,
Upper middle income,UMC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,79.09610685,78.37166968,77.41204244,74.93807907,72.46648302,70.02440628,67.56602877,65.14010021,62.21814411,59.37621965,56.66282185,54.13595752,51.83515016,50.50950026,49.12131406,47.5084606,45.57178182,43.35104694,43.04913255,42.76483837,42.60318543,42.54483571,42.53775333,42.73174275,43.03845337,43.42895634,43.87737368,44.3724055,41.9262953,39.63530486,37.53179603,35.69125588,34.13758052,35.07483654,35.8629027,36.33166173,36.42095867,36.16637082,35.53671208,34.70927509,33.76701796,32.71067634,31.59720461,30.57471784,29.79310643,29.31364845,29.14910442,29.25619755,29.56488576,29.9796943,30.40686136,30.81602385,31.21263519,31.58354191,
